Orig,Dest,Dist
E02000979,E02000906,12605.36079
E02000979,E02000907,13420.54268
E02000979,E02000908,11814.39565
E02000979,E02000909,13481.30168
E02000979,E02000910,12302.31203
E02000979,E02000911,11771.68177
E02000979,E02000912,10665.56087
E02000979,E02000913,12578.70786
E02000979,E02000914,11853.45797
E02000979,E02000915,13047.86436
E02000979,E02000916,10283.61813
E02000979,E02000917,11500.09909
E02000979,E02000918,12596.7867
E02000979,E02000919,11484.51163
E02000979,E02000920,10599.20596
E02000979,E02000921,11482.98706
E02000979,E02000922,11983.38943
E02000979,E02000923,2965.477941
E02000979,E02000924,2428.074425
E02000979,E02000925,3453.044117
E02000979,E02000926,4205.415396
E02000979,E02000927,3705.95893
E02000979,E02000928,7213.804393
E02000979,E02000929,4717.252304
E02000979,E02000930,4224.817312
E02000979,E02000931,4551.080082
E02000979,E02000932,6334.283984
E02000979,E02000933,7887.346505
E02000979,E02000934,5248.748285
E02000979,E02000935,9227.315345
E02000979,E02000936,7415.675523
E02000979,E02000937,5663.087756
E02000979,E02000938,8536.313067
E02000979,E02000939,5367.221176
E02000979,E02000940,6579.281834
E02000979,E02000941,6162.475425
E02000979,E02000942,7323.469146
E02000979,E02000943,5768.343588
E02000979,E02000944,7947.34968
E02000979,E02000945,9576.103811
E02000979,E02000946,6885.034722
E02000979,E02000947,7475.329044
E02000979,E02000948,6830.987223
E02000979,E02000949,6826.688506
E02000979,E02000950,8496.317691
E02000979,E02000951,6968.111104
E02000979,E02000952,7086.205264
E02000979,E02000953,7823.473535
E02000979,E02000954,7637.977812
E02000979,E02000955,7898.721053
E02000979,E02000956,8410.184157
E02000979,E02000957,8534.573865
E02000979,E02000958,8241.478086
E02000979,E02000959,8434.54276
E02000979,E02000960,4543.732982
E02000979,E02000961,5201.686821
E02000979,E02000962,4353.615432
E02000979,E02000963,6190.824317
E02000979,E02000964,5647.23732
E02000979,E02000965,5057.666124
E02000979,E02000966,4455.599864
E02000979,E02000967,3561.370219
E02000979,E02000968,3725.516139
E02000979,E02000969,4778.784608
E02000979,E02000970,2321.742583
E02000979,E02000971,2878.81278
E02000979,E02000972,1852.54963
E02000979,E02000973,4572.150356
E02000979,E02000974,3151.223189
E02000979,E02000975,3623.338701
E02000979,E02000976,4039.386684
E02000979,E02000977,997.4860048
E02000979,E02000978,2325.741552
E02000979,E02000980,793.872152
E02000979,E02000981,1043.972606
E02000979,E02000982,1315.699321
E02000979,E02000983,1294.183418
E02000979,E02006782,14098.72829
E02000979,E02006783,12821.73423
E02000979,E02006784,12440.96133
E02000979,E02006785,16549.8983
E02000979,E02006786,16537.85886
E02000979,E02006787,12870.2827
E02000979,E02006788,12824.12696
E02000979,E02006789,23457.48195
E02000979,E02006791,9103.467481
E02000979,E02006792,9625.089517
E02000979,E02006793,13222.92224
E02000979,E02006794,12552.32838
E02000979,E02006795,18597.36927
E02000979,E02006796,19287.37862
E02000979,E02006798,7482.010324
E02000979,E02006799,19417.3271
E02000979,E02006800,18385.27583
E02000979,E02006801,1447.649048
E02000979,E02006802,2071.753051
E02000979,E02006836,18161.41445
E02000979,E02006853,7818.141914
E02000979,E02006854,7869.296279
E02000979,E02006882,16083.53411
E02000979,E02006918,9231.129561
E02000979,E02006921,9111.510992
E02000979,E02006924,15627.76456
E02000979,E02006925,16107.586
E02000979,E02006927,11882.77094
E02000979,E02006928,8307.671261
E02000979,E02006929,10162.60925
E02000979,E02006930,10248.43095
E02000979,E02006931,9311.012274
